"SiteId"	"SampId"	"MonitoringProgram"	"Day"	"Month"	"Year"	"Station.nb."	"Watercourse"	"Locality"	"Canton"	"X"	"Y"	"Altitude"	"Sampling.window"	"IBCH.index"	"SPEAR.index"	"Latitude"	"Longitude"
"CSCF_554163"	"CSCF_554163_2010-04-02"	"BDM"	2	4	2010	"554163"	"Ruisseau du Charotton"	"Ruisseau du Charotton, Ursy"	"Fribourg"	554000	163550	669	1	15	34.7	46.621615452948	6.83805436488895
"CSCF_596171"	"CSCF_596171_2010-04-21"	"BDM"	21	4	2010	"596171"	"Hengstsense"	"Hengstsense, Rüschegg"	"Berne"	596344	172000	1249	1	15	77.9	46.6992008447842	7.39083581175951
"CSCF_590147"	"CSCF_590147_2010-04-27"	"BDM"	27	4	2010	"590147"	"Turbachbach"	"Turbachbach, Saanen"	"Berne"	591000	147114	1257	1	14	74.2	46.4752866374868	7.32145008910965
"CSCF_578139"	"CSCF_578139_2010-04-28"	"BDM"	28	4	2010	"578139"	"Eau Froide affluent"	"Eau Froide affl, Château-d'Oex"	"Vaud"	578000	139423	1299	1	15	64.1	46.4058010824416	7.15254589670488
"CSCF_548219"	"CSCF_548219_2010-04-26"	"BDM"	26	4	2010	"548219"	"Doubs"	"Doubs, Les Planchettes"	"Neuchâtel"	549042	219095	630	1	18	47.2	47.1208808744552	6.76711980554254
"CSCF_542155"	"CSCF_542155_2010-04-02"	"BDM"	2	4	2010	"542155"	"Flon Morand"	"Flon Morand, Epalinges"	"Vaud"	542000	155385	759	1	14	40.8	46.5472362356301	6.6824165907209
"CSCF_560147"	"CSCF_560147_2010-04-29"	"BDM"	29	4	2010	"560147"	"Baye de Clarens affluent"	"Baye de Clarens affl, Blonay"	"Vaud"	560577	147894	1040	1	17	61.5	46.4812038592924	6.92525911600304
"CSCF_560187"	"CSCF_560187_2010-03-05"	"BDM"	5	3	2010	"560187"	"Petite Glâne affluent"	"Petite Glâne affl, Payerne"	"Vaud"	560000	187671	445	1	6	7	46.8389763984783	6.91428456827579
"CSCF_806131"	"CSCF_806131_2010-05-14"	"BDM"	14	5	2010	"806131"	"Val da Terman"	"Val da Terman, Poschiavo"	"Grison"	806000	131059	1758	1	15	72.7	46.2993433699523	10.1127385667419
"CSCF_824203"	"CSCF_824203_2010-07-01"	"BDM"	1	7	2010	"824203"	"Schergen Bach Zufluss"	"Schergen Bach Zufl, Samnaun"	"Grison"	824033	204000	1903	2	14	63.1	46.9492574277272	10.3821580866313
"CSCF_818179"	"CSCF_818179_2010-05-13"	"BDM"	13	5	2010	"818179"	"Clemgia"	"Clemgia, Scuol"	"Grison"	819000	179956	1635	1	11	75.4	46.7347971353454	10.3045435318934
"CSCF_710227"	"CSCF_710227_2010-03-14"	"BDM"	14	3	2010	"710227"	"Nuolenbach"	"Nuolenbach, Wangen (SZ)"	"Schwyz"	710220	228000	423	1	16	40.8	47.1937537763096	8.89314818690246
"CSCF_716251"	"CSCF_716251_2010-04-12"	"BDM"	12	4	2010	"716251"	"Murg"	"Murg, Fischingen"	"St. Gall"	716000	251021	666	1	14	74	47.3997879647681	8.9753528913893
"CSCF_758139"	"CSCF_758139_2010-06-26"	"BDM"	26	6	2010	"758139"	"Läghbach"	"Läghbach, Bregaglia (ehemals Soglio)"	"Grison"	758031	139665	2119	1	13	63.7	46.3897275979075	9.49330991972183
"CSCF_752155"	"CSCF_752155_2010-05-23"	"BDM"	23	5	2010	"752155"	"Ferrera"	"Ferrera, Ferrera"	"Grison"	753000	155317	1445	1	10	31	46.5316475704743	9.43310112427911
"CSCF_782155"	"CSCF_782155_2010-06-30"	"BDM"	30	6	2010	"782155"	"Schlattain Zufluss"	"Schlattain Zufl, Celerina/Schlarigna"	"Grison"	782984	155000	2400	1	14	57.9	46.5212702011957	9.82361500646248
"CSCF_734243"	"CSCF_734243_2010-04-16"	"BDM"	16	4	2010	"734243"	"Tüfenbach Zufluss"	"Tüfenbach Zufl, Neckertal"	"St. Gall"	734701	244000	889	1	15	53	47.3330963129671	9.22090695397931
"CSCF_710147"	"CSCF_710147_2010-05-30"	"BDM"	30	5	2010	"710147"	"Ri di Prugiasco"	"Ri di Prugiasco, Acquarossa"	"Tessin"	711000	147400	1621	1	13	55	46.4687260703233	8.88384923171949
"CSCF_770187"	"CSCF_770187_2010-05-11"	"BDM"	11	5	2010	"770187"	"Pramafiabach"	"Pramafiabach, Molinis"	"Grison"	770176	188000	1259	1	12	61.3	46.8213823397707	9.66900185962661
"CSCF_746211"	"CSCF_746211_2010-05-11"	"BDM"	11	5	2010	"746211"	"Schmelzibach"	"Schmelzibach, Mels"	"St. Gall"	746534	212000	1284	1	17	54.9	47.0428279464008	9.36700936810491
"CSCF_704163"	"CSCF_704163_2010-06-26"	"BDM"	26	6	2010	"704163"	"Froda Zufluss"	"Froda Zufl, Medel (Lucmagn)"	"Grison"	704923	163512	2079	1	13	62.8	46.6146201357706	8.80840588670373
"CSCF_722235"	"CSCF_722235_2010-04-15"	"BDM"	15	4	2010	"722235"	"Rickenbach Zufluss"	"Rickenbach Zufl, Ernetschwil"	"St. Gall"	722000	235476	810	1	16	64.6	47.2589152542545	9.05058801511209
"CSCF_716131"	"CSCF_716131_2010-04-18"	"BDM"	18	4	2010	"716131"	"Riale d'Iragna"	"Riale d'Iragna, Iragna"	"Tessin"	715900	131478	874	1	14	61	46.3246947455733	8.94365521200379
"CSCF_740267"	"CSCF_740267_2010-03-10"	"BDM"	10	3	2010	"740267"	"Wilerbach"	"Wilerbach, Amriswil"	"Thurgovie"	740025	267506	444	1	11	31.4	47.543344256342	9.29869517390441
"CSCF_746251"	"CSCF_746251_2010-04-16"	"BDM"	16	4	2010	"746251"	"Wattbach Zufluss"	"Wattbach Zufl, Teufen (AR)"	"Appenzell Rhodes-Extérieures"	746000	251546	860	1	16	55.5	47.3985423690674	9.37281174749356
"CSCF_782195"	"CSCF_782195_2010-05-12"	"BDM"	12	5	2010	"782195"	"Landquart Zufluss"	"Landquart Zufl, Klosters-Serneus"	"Grison"	782053	195578	1179	1	5	18.1	46.8863748901928	9.8275971519992
"CSCF_704243"	"CSCF_704243_2010-03-12"	"BDM"	12	3	2010	"704243"	"Chämtnerbach"	"Chämtnerbach, Wetzikon (ZH)"	"Zürich"	704000	243357	564	1	16	49.7	47.3328700160005	8.81463588664183
"CSCF_722155"	"CSCF_722155_2010-06-19"	"BDM"	19	6	2010	"722155"	"Valser Rhein"	"Valser Rhein, Vals"	"Grison"	722814	155000	2135	1	9	49.8	46.5350172774931	9.03964463846247
"CSCF_728259"	"CSCF_728259_2010-03-17"	"BDM"	17	3	2010	"728259"	"Brübach"	"Brübach, Niederhelfenschwil"	"St. Gall"	728000	259216	526	1	14	21.5	47.4712551999028	9.13662624535825
"CSCF_764163"	"CSCF_764163_2010-05-18"	"BDM"	18	5	2010	"764163"	"Gelgia Zufluss"	"Gelgia Zufl, Riom-Parsonz"	"Grison"	764000	163180	1392	2	13	48	46.5997481643413	9.57922168813263
"CSCF_716171"	"CSCF_716171_2010-04-29"	"BDM"	29	4	2010	"716171"	"Rein da Sumvitg"	"Rein da Sumvitg, Sumvitg"	"Grison"	716317	172000	1213	1	13	64.5	46.6890739085408	8.95926647018968
"CSCF_722115"	"CSCF_722115_2010-03-18"	"BDM"	18	3	2010	"722115"	"Guasta"	"Guasta, Giubiasco"	"Tessin"	722975	115802	373	1	15	66.8	46.1824515732411	9.03137086849366
"CSCF_758259"	"CSCF_758259_2010-03-10"	"BDM"	10	3	2010	"758259"	"Bodensee Zufluss"	"Bodensee Zufl, Thal"	"St. Gall"	758284	260000	514	1	13	40.1	47.4717143487351	9.53847183301953
"CSCF_770147"	"CSCF_770147_2010-07-02"	"BDM"	2	7	2010	"770147"	"Gelgia"	"Gelgia, Bivio"	"Grison"	770878	148000	1835	2	14	47	46.461526928296	9.6633287027591
"CSCF_728219"	"CSCF_728219_2010-04-17"	"BDM"	17	4	2010	"728219"	"Filzbach"	"Filzbach, Glarus Nord (ehemals Filzbach)"	"Glaris"	728000	219416	877	1	15	61.5	47.113356973679	9.12528054477152
"CSCF_722195"	"CSCF_722195_2010-06-13"	"BDM"	13	6	2010	"722195"	"Durnagel Zufluss"	"Durnagel Zufl, Glarus Süd (ehemals Linthal)"	"Glaris"	722000	195042	1465	2	11	48.7	46.8952884696287	9.03968798615938
"CSCF_710267"	"CSCF_710267_2010-03-12"	"BDM"	12	3	2010	"710267"	"Murg Zufluss"	"Murg Zufl, Frauenfeld"	"Thurgovie"	710442	268000	440	1	15	47	47.5534258125428	8.90594355709224
"CSCF_710107"	"CSCF_710107_2010-05-29"	"BDM"	29	5	2010	"710107"	"Riale di Vira"	"Riale di Vira, Gambarogno (ehemals Piazzogna)"	"Tessin"	710008	107348	1454	1	10	53.6	46.1086585155691	8.86148158328017
"CSCF_746171"	"CSCF_746171_2010-05-22"	"BDM"	22	5	2010	"746171"	"Tschappina"	"Tschappina, Tschappina"	"Grison"	747000	171686	1620	1	14	42.6	46.6801967867894	9.36014546388206
"CSCF_728179"	"CSCF_728179_2010-04-30"	"BDM"	30	4	2010	"728179"	"Valater Bach"	"Valater Bach, Obersaxen"	"Grison"	729000	179796	1264	1	11	50.4	46.7568553331737	9.12721806134045
"CSCF_794163"	"CSCF_794163_2010-06-29"	"BDM"	29	6	2010	"794163"	"Ova  d'Arpiglia"	"Ova  d'Arpiglia, Zuoz"	"Grison"	794000	163314	1818	1	14	67.3	46.5929178673022	9.97059613571673
"CSCF_638219"	"CSCF_638219_2010-04-29"	"BDM"	29	4	2010	"638219"	"Enziwigger Zufluss"	"Enziwigger Zufl, Willisau"	"Lucerne"	639000	219094	630	1	18	56.8	47.1216841409309	7.95257877742215
"CSCF_614243"	"CSCF_614243_2010-04-16"	"BDM"	16	4	2010	"614243"	"Ramiswiler Bach"	"Ramiswiler Bach, Mümliswil-Ramiswil"	"Soleure"	614000	243922	729	1	17	53.9	47.3460028421402	7.62390345957905
"CSCF_608179"	"CSCF_608179_2010-04-18"	"BDM"	18	4	2010	"608179"	"Müsche"	"Müsche, Forst-Längenbühl"	"Berne"	608000	179438	634	1	16	54.1	46.7660711673591	7.54336522072732
"CSCF_608219"	"CSCF_608219_2010-03-09"	"BDM"	9	3	2010	"608219"	"Strackbach"	"Strackbach, Utzenstorf"	"Berne"	608000	219129	476	1	16	43.7	47.1230991242617	7.54406316213356
"CSCF_674243"	"CSCF_674243_2010-03-23"	"BDM"	23	3	2010	"674243"	"Reppisch Zufluss"	"Reppisch Zufl, Aesch (ZH)"	"Zürich"	674435	244000	559	1	17	60.7	47.3426522546028	8.42362287546465
"CSCF_686251"	"CSCF_686251_2010-03-19"	"BDM"	19	3	2010	"686251"	"Glatt"	"Glatt, Zürich"	"Zürich"	686000	251647	427	1	12	26	47.4100175950631	8.57810991068497
"CSCF_632195"	"CSCF_632195_2010-04-07"	"BDM"	7	4	2010	"632195"	"Ilfis"	"Ilfis, Trub"	"Berne"	631991	196000	767	1	14	76.6	46.9143303611822	7.85858783631148
"CSCF_668179"	"CSCF_668179_2010-05-24"	"BDM"	24	5	2010	"668179"	"Teiflauibach"	"Teiflauibach, Innertkirchen"	"Berne"	668000	179480	1679	1	10	43.7	46.7630282058983	8.3287938919238
"CSCF_692155"	"CSCF_692155_2010-04-29"	"BDM"	29	4	2010	"692155"	"Canaria affluent"	"Canaria affl, Airolo"	"Tessin"	692000	155008	1380	1	11	54.9	46.5400346899527	8.63802765029236
"CSCF_650267"	"CSCF_650267_2010-03-17"	"BDM"	17	3	2010	"650267"	"Etzgerbach Zufluss"	"Etzgerbach Zufl, Mettauertal (ehemals Oberhofen AG)"	"Argovie"	651000	267979	428	1	12	42.1	47.5605413742442	8.11626804678805
"CSCF_656171"	"CSCF_656171_2010-04-16"	"BDM"	16	4	2010	"656171"	"Rychenbach"	"Rychenbach, Schattenhalb"	"Berne"	656000	171980	1237	1	13	76.1	46.6966813404884	8.17080151062466
"CSCF_650107"	"CSCF_650107_2010-07-14"	"BDM"	14	7	2010	"650107"	"Grosses Wasser"	"Grosses Wasser, Zwischbergen"	"Valais"	650000	107926	1808	2	10	61.4	46.1209746796491	8.08545737215955
"CSCF_650187"	"CSCF_650187_2010-04-27"	"BDM"	27	4	2010	"650187"	"Gross Laui Zufluss"	"Gross Laui Zufl, Giswil"	"Obwald"	650000	187488	1337	1	14	55.5	46.8366542378217	8.09405255522789
"CSCF_644163"	"CSCF_644163_2010-04-18"	"BDM"	18	4	2010	"644163"	"Schwarze Lütschine Zufluss"	"Schwarze Lütschine Zufl, Grindelwald"	"Berne"	644000	163552	953	1	12	46.1	46.6217681179235	8.01310893175721
"CSCF_638179"	"CSCF_638179_2010-05-07"	"BDM"	7	5	2010	"638179"	"Emme Zufluss"	"Emme Zufl, Habkern"	"Berne"	637987	179719	1432	1	10	43.1	46.7675643504658	7.935941997877
"CSCF_632155"	"CSCF_632155_2010-06-11"	"BDM"	11	6	2010	"632155"	"Schiltbach"	"Schiltbach, Lauterbrunnen"	"Berne"	632000	155855	2016	1	13	71.3	46.5532124989304	7.85590404917528
"CSCF_698259"	"CSCF_698259_2010-03-18"	"BDM"	18	3	2010	"698259"	"Mattenbach Zufluss"	"Mattenbach Zufl, Winterthur"	"Zürich"	698709	260000	460	1	13	57.1	47.4833527725224	8.74831821064563
"CSCF_692235"	"CSCF_692235_2010-03-13"	"BDM"	13	3	2010	"692235"	"Beugenbach"	"Beugenbach, Meilen"	"Zürich"	692000	235820	418	1	16	55.1	47.2668697389955	8.65434860446572
"CSCF_680147"	"CSCF_680147_2010-06-08"	"BDM"	8	6	2010	"680147"	"Ri Val Cavagnolo"	"Ri Val Cavagnolo, Bedretto"	"Tessin"	680005	147550	2051	1	10	67.3	46.4744928608592	8.48037985378884
"CSCF_656251"	"CSCF_656251_2010-03-24"	"BDM"	24	3	2010	"656251"	"Bünz"	"Bünz, Möriken-Wildegg"	"Argovie"	656000	251620	367	1	9	19.8	47.4130086548346	8.18064494935525
"CSCF_662195"	"CSCF_662195_2010-03-05"	"BDM"	5	3	2010	"662195"	"Sarner Aa Zufluss"	"Sarner Aa Zufl, Sarnen"	"Obwald"	662000	195654	470	1	15	42.9	46.9090964739342	8.25245216358346
"CSCF_614203"	"CSCF_614203_2010-04-07"	"BDM"	7	4	2010	"614203"	"Widimattgraben"	"Widimattgraben, Hasle bei Burgdorf"	"Berne"	615000	203469	660	1	18	60.4	46.9821159156173	7.63579219804019
"CSCF_626131"	"CSCF_626131_2010-06-09"	"BDM"	9	6	2010	"626131"	"Rotten Zufluss"	"Rotten Zufl, Steg-Hohtenn"	"Valais"	626000	131523	1848	1	15	59.1	46.3345932711226	7.77630257860053
"CSCF_620187"	"CSCF_620187_2010-04-07"	"BDM"	7	4	2010	"620187"	"Jassbach Zufluss"	"Jassbach Zufl, Linden"	"Berne"	620308	188000	960	1	14	55.7	46.8428279500675	7.70486861590975
"CSCF_668259"	"CSCF_668259_2010-03-17"	"BDM"	17	3	2010	"668259"	"Gipsbach"	"Gipsbach, Ehrendingen"	"Argovie"	668648	260000	519	1	16	51.3	47.4871771092794	8.34950765164695
"CSCF_632235"	"CSCF_632235_2010-03-16"	"BDM"	16	3	2010	"632235"	"Pfaffnern Zufluss"	"Pfaffnern Zufl, Murgenthal"	"Argovie"	632195	234989	473	1	14	34.2	47.265019193794	7.86403958796046
"CSCF_602155"	"CSCF_602155_2010-04-27"	"BDM"	27	4	2010	"602155"	"Senggibach"	"Senggibach, Diemtigen"	"Berne"	602772	156000	1387	1	14	69.4	46.5552762869173	7.47478417314368
"CSCF_626251"	"CSCF_626251_2010-03-18"	"BDM"	18	3	2010	"626251"	"Walibach"	"Walibach, Hölstein"	"Bâle-Campagne"	626000	251376	468	1	11	40.7	47.4126815488148	7.78313437133803
"CSCF_692275"	"CSCF_692275_2010-03-13"	"BDM"	13	3	2010	"692275"	"Niederwisenbach"	"Niederwisenbach, Marthalen"	"Zürich"	692000	275516	400	1	11	41.8	47.6238554845562	8.6625253466868
"CSCF_608099"	"CSCF_608099_2010-06-08"	"BDM"	8	6	2010	"608099"	"Borgne de Ferpècle"	"Borgne de Ferpècle, Evolène"	"Valais"	609055	99362	1998	1	9	59.6	46.0457299974351	7.55561393225547
"CSCF_674203"	"CSCF_674203_2010-04-12"	"BDM"	12	4	2010	"674203"	"Engelberger Aa"	"Engelberger Aa, Buochs"	"Nidwald"	674000	203206	438	2	14	62.5	46.9757955925085	8.41117853999615
"CSCF_686171"	"CSCF_686171_2010-07-12"	"BDM"	12	7	2010	"686171"	"Rorbach"	"Rorbach, Wassen"	"Uri"	686041	171669	1938	2	12	55.4	46.6906869881987	8.56346567947095
"CSCF_644243"	"CSCF_644243_2010-03-24"	"BDM"	24	3	2010	"644243"	"Uerke Zufluss"	"Uerke Zufl, Kölliken"	"Argovie"	644000	243851	437	1	15	40.2	47.3440450433752	8.02088629956576
"CSCF_644203"	"CSCF_644203_2010-04-10"	"BDM"	10	4	2010	"644203"	"Grosse Fontannen"	"Grosse Fontannen, Hasle (LU)"	"Lucerne"	644000	203736	735	1	15	71.7	46.9832289207179	8.016975226361
"CSCF_626211"	"CSCF_626211_2010-04-16"	"BDM"	16	4	2010	"626211"	"Griesbach"	"Griesbach, Sumiswald"	"Berne"	626000	211994	800	1	18	61.4	47.0584586194198	7.78085964916792
"CSCF_608259"	"CSCF_608259_2010-03-18"	"BDM"	18	3	2010	"608259"	"Marchbach"	"Marchbach, Therwil"	"Bâle-Campagne"	608244	260000	315	1	9	23	47.4907077674965	7.54802910784471
"CSCF_572131"	"CSCF_572131_2011-05-02"	"BDM"	2	5	2011	"572131"	"Grande Eau affluent"	"Grande Eau affl, Ormont-Dessous"	"Vaud"	572310	132000	1454	1	15	63.4	46.3388166070337	7.07899553695991
"CSCF_590203"	"CSCF_590203_2011-03-09"	"BDM"	9	3	2011	"590203"	"Wohlensee Zufluss"	"Wohlensee Zufl, Wohlen bei Bern"	"Berne"	590000	203996	590	1	11	34	46.986950494415	7.30718881956981
"CSCF_572251"	"CSCF_572251_2011-03-22"	"BDM"	22	3	2011	"572251"	"Allaine"	"Allaine, Porrentruy"	"Jura"	572563	252000	428	1	13	38.4	47.4182355576224	7.0750619527938
"CSCF_590243"	"CSCF_590243_2011-03-22"	"BDM"	22	3	2011	"590243"	"Sorne"	"Sorne, Courtètelle"	"Jura"	590000	243099	440	1	14	51.9	47.3386732718096	7.30632243329099
"CSCF_584139"	"CSCF_584139_2011-05-05"	"BDM"	5	5	2011	"584139"	"Tschärzisbach"	"Tschärzisbach, Gsteig"	"Berne"	584000	139684	1398	1	16	63.7	46.4083188361254	7.23056136378448
"CSCF_596107"	"CSCF_596107_2011-05-12"	"BDM"	12	5	2011	"596107"	"Dixence"	"Dixence, Hérémence"	"Valais"	596438	108000	1554	1	13	74.2	46.1234841519192	7.39255611980583
"CSCF_596187"	"CSCF_596187_2011-04-07"	"BDM"	7	4	2011	"596187"	"Bütschelbach Zufluss"	"Bütschelbach Zufl, Rüeggisberg"	"Berne"	596972	188000	770	1	11	37.7	46.8431308792761	7.39894096147587
"CSCF_596147"	"CSCF_596147_2011-05-05"	"BDM"	5	5	2011	"596147"	"Rüwlissebach"	"Rüwlissebach, St. Stephan"	"Berne"	596000	147838	1576	1	15	63.4	46.4818479616432	7.38654776377591
"CSCF_542171"	"CSCF_542171_2011-03-14"	"BDM"	14	3	2011	"542171"	"Sauteru"	"Sauteru, Pailly"	"Vaud"	542000	171115	569	1	18	36.4	46.6887297636915	6.68043507719405
"CSCF_572211"	"CSCF_572211_2011-03-21"	"BDM"	21	3	2011	"572211"	"Lac de Bienne affluent"	"Lac de Bienne affl, Le Landeron"	"Neuchâtel"	572000	211469	430	1	4	3.2	47.0536548312186	7.07012280349805
"CSCF_548155"	"CSCF_548155_2011-04-07"	"BDM"	7	4	2011	"548155"	"Grenet"	"Grenet, Forel (Lavaux)"	"Vaud"	548000	155964	750	1	17	45.7	46.5529376265559	6.76057692853424
"CSCF_584099"	"CSCF_584099_2011-05-09"	"BDM"	9	5	2011	"584099"	"Ruisseau Pro Michaud"	"Ruisseau Pro Michaud, Bagnes"	"Valais"	584000	99020	1531	1	15	69.4	46.0425247676036	7.23195373301741
"CSCF_530163"	"CSCF_530163_2011-03-14"	"BDM"	14	3	2011	"530163"	"Molombe"	"Molombe, Penthalaz"	"Vaud"	530573	164000	447	1	11	22.5	46.623639994721	6.53214283093742
"CSCF_590163"	"CSCF_590163_2011-05-28"	"BDM"	28	5	2011	"590163"	"Simme Zufluss"	"Simme Zufl, Boltigen"	"Berne"	591000	163180	1598	1	9	64.4	46.619809668494	7.32113689513323
"CSCF_500123"	"CSCF_500123_2011-03-02"	"BDM"	2	3	2011	"500123"	"Ruisseau le Gobé"	"Ruisseau le Gobé, Bellevue"	"Genève"	5e+05	123219	390	1	5	0	46.2529650343975	6.14181916776553
"CSCF_830203"	"CSCF_830203_2011-05-13"	"BDM"	13	5	2011	"830203"	"Schergenbach"	"Schergenbach, Tschlin"	"Grison"	830620	204020	1255	1	14	69.2	46.947181475714	10.4686297545074
"CSCF_812171"	"CSCF_812171_2011-05-30"	"BDM"	30	5	2011	"812171"	"Ova dal Fuorn"	"Ova dal Fuorn, Zernez"	"Grison"	812000	171836	1792	1	12	86.9	46.664062669635	10.2092620890784
"CSCF_716267"	"CSCF_716267_2011-03-05"	"BDM"	5	3	2011	"716267"	"Tuenbach Zufluss"	"Tuenbach Zufl, Thundorf"	"Thurgovie"	716000	267537	578	1	16	44	47.5483045282049	8.97964742989367
"CSCF_740243"	"CSCF_740243_2011-04-14"	"BDM"	14	4	2011	"740243"	"Riserenbach"	"Riserenbach, Hundwil"	"Appenzell Rhodes-Extérieures"	740973	244000	848	1	18	61.1	47.3317853990276	9.3038641653905
"CSCF_716187"	"CSCF_716187_2011-05-10"	"BDM"	10	5	2011	"716187"	"Bifertenbach"	"Bifertenbach, Glarus Süd (ehemals Linthal)"	"Glaris"	716000	187598	1590	1	2	0	46.8294138004378	8.95907481355136
"CSCF_716227"	"CSCF_716227_2011-03-16"	"BDM"	16	3	2011	"716227"	"Tankgraben"	"Tankgraben, Benken (SG)"	"St. Gall"	716000	227132	410	1	4	0	47.1849590441523	8.96918182315034
"CSCF_722251"	"CSCF_722251_2011-03-28"	"BDM"	28	3	2011	"722251"	"Hörachbach"	"Hörachbach, Kirchberg (SG)"	"St. Gall"	722790	252000	578	1	16	52.4	47.4073607069882	9.06554842179748
"CSCF_716107"	"CSCF_716107_2011-03-25"	"BDM"	25	3	2011	"716107"	"Vedeggio"	"Vedeggio, Monteceneri (ehemals Camignolo)"	"Tessin"	716000	107247	455	1	16	67.6	46.1067463594827	8.9389381637603
"CSCF_746267"	"CSCF_746267_2011-03-10"	"BDM"	10	3	2011	"746267"	"Wilerbach"	"Wilerbach, Egnach"	"Thurgovie"	746000	267453	405	1	10	25.1	47.5415670122663	9.37801800649414
"CSCF_722211"	"CSCF_722211_2011-03-15"	"BDM"	15	3	2011	"722211"	"Löntsch"	"Löntsch, Glarus (ehemals Riedern)"	"Glaris"	722044	212000	543	1	17	67.5	47.0477887220615	9.04482074508817
"CSCF_710243"	"CSCF_710243_2011-04-09"	"BDM"	9	4	2011	"710243"	"Wissenbach"	"Wissenbach, Bäretswil"	"Zürich"	710000	243657	860	1	17	62.9	47.3345944751092	8.894076913643
"CSCF_752211"	"CSCF_752211_2011-03-16"	"BDM"	16	3	2011	"752211"	"Feerbach"	"Feerbach, Vilters-Wangs"	"St. Gall"	752000	211342	488	1	14	27.4	47.0356804062336	9.43869057944711
"CSCF_710123"	"CSCF_710123_2011-04-18"	"BDM"	18	4	2011	"710123"	"Verzasca Zufluss"	"Verzasca Zufl, Lavertezzo"	"Tessin"	710946	124000	979	1	10	52.2	46.2582733774377	8.87755965582508
"CSCF_728235"	"CSCF_728235_2011-04-13"	"BDM"	13	4	2011	"728235"	"Nestenbergbach"	"Nestenbergbach, Ebnat-Kappel"	"St. Gall"	728000	235235	655	1	17	57.9	47.2556123737415	9.1297724175724
"CSCF_758195"	"CSCF_758195_2011-04-08"	"BDM"	8	4	2011	"758195"	"Oldisbach"	"Oldisbach, Haldenstein"	"Grison"	759000	195385	660	1	11	64.1	46.8905531740731	9.5251720643745
"CSCF_728195"	"CSCF_728195_2011-05-11"	"BDM"	11	5	2011	"728195"	"Erbsbach"	"Erbsbach, Glarus Süd (ehemals Elm)"	"Glaris"	728654	196000	1393	1	15	64.4	46.9026495673466	9.12725545609188
"CSCF_776187"	"CSCF_776187_2011-05-09"	"BDM"	9	5	2011	"776187"	"Sapünerbach"	"Sapünerbach, Langwies"	"Grison"	776000	187692	1641	1	15	68.6	46.8170983856439	9.74517082669497
"CSCF_704219"	"CSCF_704219_2011-04-28"	"BDM"	28	4	2011	"704219"	"Dimmerbach"	"Dimmerbach, Einsiedeln"	"Schwyz"	704219	220000	1023	1	12	61.5	47.1227793108206	8.8121250509131
"CSCF_752171"	"CSCF_752171_2011-04-08"	"BDM"	8	4	2011	"752171"	"Saissabach"	"Saissabach, Thusis"	"Grison"	752867	172000	943	1	0	0	46.681702379534	9.43690784349701
"CSCF_704259"	"CSCF_704259_2011-03-29"	"BDM"	29	3	2011	"704259"	"Eulach Zufluss"	"Eulach Zufl, Schlatt (ZH)"	"Zürich"	704639	260000	584	1	16	62	47.4824361227804	8.82698276826748
"CSCF_722131"	"CSCF_722131_2011-05-10"	"BDM"	10	5	2011	"722131"	"Nala"	"Nala, Osogna"	"Tessin"	722009	131988	1243	1	14	78.6	46.3281999442827	9.0230958011979
"CSCF_734179"	"CSCF_734179_2011-05-07"	"BDM"	7	5	2011	"734179"	"Glogn Zufluss"	"Glogn Zufl, Luven"	"Grison"	734000	179894	1125	1	15	56.3	46.7567501438507	9.19267426962554
"CSCF_734259"	"CSCF_734259_2011-03-04"	"BDM"	4	3	2011	"734259"	"Sorenbach"	"Sorenbach, Niederbüren"	"St. Gall"	734000	259392	488	1	15	56.6	47.4716429149293	9.21624683478121
"CSCF_740203"	"CSCF_740203_2011-05-12"	"BDM"	12	5	2011	"740203"	"Seez"	"Seez, Mels"	"St. Gall"	740092	204000	1293	1	15	66.7	46.9722794057827	9.27979413047991
"CSCF_746187"	"CSCF_746187_2011-04-13"	"BDM"	13	4	2011	"746187"	"Rein Anteriur Zufluss"	"Rein Anteriur Zufl, Trin"	"Grison"	747000	187745	695	1	1	0	46.8246113792091	9.36530081757113
"CSCF_752251"	"CSCF_752251_2011-04-13"	"BDM"	13	4	2011	"752251"	"Säglibach"	"Säglibach, Speicher"	"Appenzell Rhodes-Extérieures"	752000	251952	917	1	16	62.5	47.400835532507	9.45240345175912
"CSCF_734219"	"CSCF_734219_2011-03-16"	"BDM"	16	3	2011	"734219"	"Murgbach"	"Murgbach, Quarten"	"St. Gall"	735000	219515	432	1	10	31.4	47.112857053304	9.21751832372487
"CSCF_746227"	"CSCF_746227_2011-05-02"	"BDM"	2	5	2011	"746227"	"Bluetlosenbach"	"Bluetlosenbach, Grabs"	"St. Gall"	746693	228000	1282	1	15	60	47.1866679514874	9.37429525149201
"CSCF_728115"	"CSCF_728115_2011-04-14"	"BDM"	14	4	2011	"728115"	"Prada"	"Prada, Sant'Antonio"	"Tessin"	728094	115000	1203	2	17	62.5	46.1742848018383	9.09743105718917
"CSCF_674179"	"CSCF_674179_2011-05-13"	"BDM"	13	5	2011	"674179"	"Wendenwasser"	"Wendenwasser, Gadmen"	"Berne"	674432	179000	1761	1	11	82.4	46.7580234776964	8.41290597118186
